SeqID	Source	Start	End	Strand	Partial	COG	COGcolor
CP003879.1	Prodigal	2399090	2399509	-	00	#	#
CP003879.1	Prodigal	2399701	2400597	+	00	#	#
CP003879.1	Prodigal	2400859	2401149	-	00	#	#
CP003879.1	Prodigal	2401223	2402308	-	00	408491400 | major royal jelly protein family protein [Psychroflexus torquis ATCC 700755] | COG3386 | G | 100.0	G
CP003879.1	Prodigal	2402469	2403314	+	00	#	#
CP003879.1	Prodigal	2403364	2406078	+	00	#	#
CP003879.1	Prodigal	2406203	2407471	-	00	#	#
CP003879.1	Prodigal	2408035	2410572	-	00	408491404 | excinuclease ABC subunit A UvrA [Psychroflexus torquis ATCC 700755] | COG0178 | L | 100.0	L
CP003879.1	Prodigal	2411124	2411342	-	00	#	#
CP003879.1	Prodigal	2411469	2412098	-	00	#	#
CP003879.1	Prodigal	2412407	2414350	-	00	408491407 | oligo- or or dipeptidase, peptidase S9 family [Psychroflexus torquis ATCC 700755] | COG1506 | E | 100.0	E
CP003879.1	Prodigal	2415534	2415698	+	00	#	#
CP003879.1	Prodigal	2415794	2416786	-	00	#	#
CP003879.1	Prodigal	2416860	2417381	-	00	#	#
CP003879.1	Prodigal	2417852	2418172	-	00	#	#
CP003879.1	Prodigal	2418445	2419332	+	00	408491411 | abortive infection bacteriophage resistance protein, Abi_2 superfamily [Psychroflexus torquis ATCC 700755] | COG4823 | V | 100.0	V
CP003879.1	Prodigal	2419597	2420445	+	00	#	#
CP003879.1	Prodigal	2420661	2421149	+	00	#	#
CP003879.1	Prodigal	2421224	2421625	-	00	#	#
CP003879.1	Prodigal	2422766	2423497	+	00	408491414 | pantothenate kinase type III CoaA-like protein [Psychroflexus torquis ATCC 700755] | COG1521 | H | 100.0	H
CP003879.1	Prodigal	2423497	2424747	+	00	408491415 | lipid outer membrane transport protein FadL-like protein [Psychroflexus torquis ATCC 700755] | COG2067 | I | 100.0	I
CP003879.1	Prodigal	2424761	2426131	+	00	408491416 | TPR domain protein [Psychroflexus torquis ATCC 700755] | COG0790 | T | 100.0	T
CP003879.1	Prodigal	2426115	2426693	+	00	#	#
CP003879.1	Prodigal	2426690	2426881	+	00	#	#
CP003879.1	Prodigal	2426881	2428170	+	00	408491419 | gliding motility-associated transmembrane, CBS domain protein GldE [Psychroflexus torquis ATCC 700755] | COG1253 | R | 100.0	R
CP003879.1	Prodigal	2428320	2430434	+	00	408491420 | peptidyl-prolyl cis-trans isomerase, periplasmic folding chaperone [Psychroflexus torquis ATCC 700755] | COG0760 | O | 100.0	O
CP003879.1	Prodigal	2430688	2431599	-	00	408491421 | mevalonate kinase [Psychroflexus torquis ATCC 700755] | COG1577 | I | 100.0	I
CP003879.1	Prodigal	2431599	2432909	-	00	408491422 | hydroxymethylglutaryl-CoA reductase [Psychroflexus torquis ATCC 700755] | COG1257 | I | 100.0	I
CP003879.1	Prodigal	2433114	2435303	+	00	408491423 | dipeptidyl peptidase IV [Psychroflexus torquis ATCC 700755] | COG1506 | E | 100.0	E
CP003879.1	Prodigal	2435309	2437168	+	00	408491424 | dipeptide/tripeptide permease TppB-like protein [Psychroflexus torquis ATCC 700755] | COG3104 | E | 100.0	E
CP003879.1	Prodigal	2437155	2438186	+	00	#	#
CP003879.1	Prodigal	2438312	2438851	+	00	408491426 | thioredoxin related protein [Psychroflexus torquis ATCC 700755] | COG0526 | O | 100.0	O
CP003879.1	Prodigal	2438848	2440908	-	00	408491427 | DNA translocating competence protein [Psychroflexus torquis ATCC 700755] | COG0658 | R | 100.0	R
CP003879.1	Prodigal	2440926	2441486	-	00	408491428 | NlpC_P60 superfamily outer membrane lipoprotein, Spr-like protein [Psychroflexus torquis ATCC 700755] | COG0791 | M | 100.0	M
CP003879.1	Prodigal	2441425	2443848	-	00	408491429 | tyrosine autokinase regulating capsular polysaccharide [Psychroflexus torquis ATCC 700755] | COG3206 | M | 100.0	M
CP003879.1	Prodigal	2443854	2444618	-	00	408491430 | polysaccharide export outer membrane protein Wza-like protein [Psychroflexus torquis ATCC 700755] | COG1596 | M | 100.0	M
CP003879.1	Prodigal	2444808	2446724	+	00	408491431 | UDP-N-acetylglucosamine 4,6-dehydratase [Psychroflexus torquis ATCC 700755] | COG1086 | MO | 100.0	MO
CP003879.1	Prodigal	2446725	2447186	-	00	408491432 | GAF domain-containing protein [Psychroflexus torquis ATCC 700755] | COG1956 | VT | 100.0	VT
CP003879.1	Prodigal	2447321	2447872	+	00	#	#
CP003879.1	Prodigal	2447865	2448305	+	00	#	#
CP003879.1	Prodigal	2448332	2448730	+	00	#	#
CP003879.1	Prodigal	2448844	2452704	+	00	408491436 | toxic metal cation efflux system protein CusA-like protein [Psychroflexus torquis ATCC 700755] | COG3696 | P | 99.9	P
CP003879.1	Prodigal	2452792	2453988	+	00	408491437 | outer membrane efflux protein [Psychroflexus torquis ATCC 700755] | COG1538 | M | 100.0	M
CP003879.1	Prodigal	2454019	2454249	+	00	#	#
CP003879.1	Prodigal	2454266	2455906	+	00	408491438 | efflux system membrane fusion protein [Psychroflexus torquis ATCC 700755] | COG0845 | MV | 100.0	MV
CP003879.1	Prodigal	2456376	2456504	-	00	#	#
CP003879.1	Prodigal	2456758	2456949	-	00	#	#
CP003879.1	Prodigal	2457085	2457798	+	00	408491440 | heavy metal-associated (HMA) domain protein [Psychroflexus torquis ATCC 700755] | COG2608 | P | 100.0	P
CP003879.1	Prodigal	2457795	2458892	-	00	408491441 | DNA polymerase IV DinP [Psychroflexus torquis ATCC 700755] | COG0389 | L | 100.0	L
CP003879.1	Prodigal	2460526	2462184	-	00	408491442 | glutathione ABC-tye transporter, twin ATP-binding domains [Psychroflexus torquis ATCC 700755] | COG4172 | Q | 100.0	Q
CP003879.1	Prodigal	2462184	2462897	-	00	408491443 | 3'-5' exonuclease, DnaQ_like_exo superfamily [Psychroflexus torquis ATCC 700755] | COG3298 | L | 100.0	L
CP003879.1	Prodigal	2463245	2463793	+	00	#	#
CP003879.1	Prodigal	2463846	2464397	+	00	408491445 | murein endopeptidase activator, peptidase M23 family NlpD-like protein [Psychroflexus torquis ATCC 700755] | COG0739 | M | 100.0	M
CP003879.1	Prodigal	2464408	2464974	+	00	#	#
CP003879.1	Prodigal	2465409	2465960	+	00	#	#
CP003879.1	Prodigal	2465971	2466501	+	00	408491449 | 16S rRNA processing protein RimM [Psychroflexus torquis ATCC 700755] | COG0806 | J | 100.0	J
CP003879.1	Prodigal	2466505	2467755	-	00	408491450 | rod shape-determining protein RodA [Psychroflexus torquis ATCC 700755] | COG0772 | D | 100.0	D
CP003879.1	Prodigal	2467758	2469626	-	00	408491451 | peptidoglycan transglycosylase (penicillin-binding protein 2) MrdB [Psychroflexus torquis ATCC 700755] | COG0768 | DM | 100.0	DM
CP003879.1	Prodigal	2469623	2470126	-	00	#	#
CP003879.1	Prodigal	2470127	2470951	-	00	408491453 | Rod shape-determining protein MreC [Psychroflexus torquis ATCC 700755] | COG1792 | D | 100.0	D
CP003879.1	Prodigal	2470961	2471989	-	00	408491454 | Rod shape-determining protein MreB [Psychroflexus torquis ATCC 700755] | COG1077 | D | 100.0	D
CP003879.1	Prodigal	2472026	2473558	-	00	408491455 | bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase PurH [Psychroflexus torquis ATCC 700755] | COG0138 | F | 100.0	F
CP003879.1	Prodigal	2473693	2474949	-	00	408491456 | sulfate adenylyltransferase large subunit CysN [Psychroflexus torquis ATCC 700755] | COG2895 | P | 100.0	P
CP003879.1	Prodigal	2475004	2475909	-	00	408491457 | sulfate adenylyltransferase small subunit CysD [Psychroflexus torquis ATCC 700755] | COG0175 | EH | 100.0	EH
CP003879.1	Prodigal	2475914	2476507	-	00	408491458 | adenylylsulfate kinase CysC [Psychroflexus torquis ATCC 700755] | COG0529 | P | 100.0	P
CP003879.1	Prodigal	2476504	2477304	-	00	408491459 | 3'-phosphoadenosine-5'-phosphosulfate (PAPS) 3'-phosphatase CysQ [Psychroflexus torquis ATCC 700755] | COG1218 | P | 100.0	P
CP003879.1	Prodigal	2477569	2478300	+	00	#	#
CP003879.1	Prodigal	2478306	2478998	+	00	408491461 | glycosyltransferase, GTA_type superfamily [Psychroflexus torquis ATCC 700755] | COG1216 | G | 100.0	G
CP003879.1	Prodigal	2480010	2480828	+	00	408491462 | ribosomal large subunit pseudouridine synthase B RsuB [Psychroflexus torquis ATCC 700755] | COG1187 | J | 100.0	J
CP003879.1	Prodigal	2482045	2483445	+	00	408491463 | arginine decarboxylase (biosynthetic form) SpeA [Psychroflexus torquis ATCC 700755] | COG0019 | E | 100.0	E
CP003879.1	Prodigal	2483435	2484310	+	00	408491464 | agmatinase SpeB [Psychroflexus torquis ATCC 700755] | COG0010 | E | 100.0	E
CP003879.1	Prodigal	2484638	2484991	+	00	#	#
CP003879.1	Prodigal	2485464	2486432	+	00	408491466 | deoxyhypusine synthase [Psychroflexus torquis ATCC 700755] | COG1899 | OJ | 100.0	OJ
CP003879.1	Prodigal	2486672	2488210	+	00	408491467 | nitrilase_Rim1_like family protein [Psychroflexus torquis ATCC 700755] | COG0388 | R | 100.0	R
CP003879.1	Prodigal	2488312	2489238	+	00	#	#
CP003879.1	Prodigal	2489291	2489983	-	00	408491469 | neutral zinc-dependent metallopeptidase, Zn_peptidase_2 superfamily [Psychroflexus torquis ATCC 700755] | COG2738 | O | 100.0	O
CP003879.1	Prodigal	2490047	2490568	-	00	#	#
CP003879.1	Prodigal	2490738	2491193	+	00	408491471 | LSU ribosomal protein L13p (L13Ae) RplM [Psychroflexus torquis ATCC 700755] | COG0102 | J | 100.0	J
CP003879.1	Prodigal	2491194	2491580	+	00	408491472 | SSU ribosomal protein S9p (S16e) RpsI [Psychroflexus torquis ATCC 700755] | COG0103 | J | 100.0	J
CP003879.1	Prodigal	2491742	2492683	+	00	408491473 | SSU ribosomal protein S2p (SAe) RpsB [Psychroflexus torquis ATCC 700755] | COG0052 | J | 100.0	J
CP003879.1	Prodigal	2492758	2493579	+	00	408491474 | translation elongation factor Tsf [Psychroflexus torquis ATCC 700755] | COG0264 | J | 100.0	J
CP003879.1	Prodigal	2493714	2494421	+	00	408491475 | uridylate kinase PyrH [Psychroflexus torquis ATCC 700755] | COG0528 | F | 100.0	F
CP003879.1	Prodigal	2494433	2494987	+	00	408491476 | ribosome recycling factor Rrf [Psychroflexus torquis ATCC 700755] | COG0233 | J | 100.0	J
CP003879.1	Prodigal	2495067	2497325	+	00	#	#
CP003879.1	Prodigal	2497382	2499796	+	00	408491478 | exporter protein, RND superfamily [Psychroflexus torquis ATCC 700755] | COG1033 | R | 100.0	R
CP003879.1	Prodigal	2499927	2503190	+	00	#	#
CP003879.1	Prodigal	2503259	2503975	+	00	408491480 | O-methyltransferase [Psychroflexus torquis ATCC 700755] | COG4123 | J | 100.0	J
CP003879.1	Prodigal	2504067	2505245	+	00	408491481 | glutaryl-CoA dehydrogenase [Psychroflexus torquis ATCC 700755] | COG1960 | I | 100.0	I
CP003879.1	Prodigal	2505336	2506121	+	00	#	#
CP003879.1	Prodigal	2506163	2506492	-	00	408491483 | ferredoxin ( 2Fe-2S), fer2 superfamily [Psychroflexus torquis ATCC 700755] | COG0633 | C | 100.0	C
CP003879.1	Prodigal	2506634	2507695	-	00	408491484 | thioredoxin reductase TrxB [Psychroflexus torquis ATCC 700755] | COG0492 | O | 100.0	O
CP003879.1	Prodigal	2507738	2508001	-	00	408491485 | iron-sulfur cluster-binding transcriptional regulator, NifU-like domain protein [Psychroflexus torquis ATCC 700755] | COG0694 | O | 100.0	O
CP003879.1	Prodigal	2507998	2509143	-	00	408491486 | ATP-binding protein involved in chromosome partitioning Mrp-like protein [Psychroflexus torquis ATCC 700755] | COG0489 | D | 100.0	D
CP003879.1	Prodigal	2509288	2510265	-	00	298206953 | acyl protein synthase/acyl-CoA reductase-like protein [Croceibacter atlanticus HTCC2559] | COG1541 | H | 63.9	H
CP003879.1	Prodigal	2511049	2513844	+	00	408491488 | TonB-dependent outer membrane receptor protein, TonB_Xanth_Caul family [Psychroflexus torquis ATCC 700755] | COG4771 | P | 100.0	P
CP003879.1	Prodigal	2513914	2515821	+	00	#	#
CP003879.1	Prodigal	2516146	2516832	+	00	408491490 | phosphate response regulatory protein PhoB-like protein [Psychroflexus torquis ATCC 700755] | COG0745 | TK | 100.0	TK
CP003879.1	Prodigal	2516829	2517908	+	00	408491491 | phosphate sensor histidine kinase PhoR-like protein [Psychroflexus torquis ATCC 700755] | COG5002 | T | 100.0	T
CP003879.1	Prodigal	2517847	2518908	-	00	408491492 | glycosyltransferase, putative [Psychroflexus torquis ATCC 700755] | COG4671 | R | 100.0	R
CP003879.1	Prodigal	2518970	2519647	+	00	408491493 | tRNA (guanine-N(7)-)-methyltransferase TrmB-like protein [Psychroflexus torquis ATCC 700755] | COG0220 | J | 100.0	J
CP003879.1	Prodigal	2519656	2520279	+	00	408491494 | LysE superfamily protein [Psychroflexus torquis ATCC 700755] | COG1280 | E | 100.0	E
CP003879.1	Prodigal	2520280	2520621	+	00	408491495 | methylated-DNA-(protein)-cysteine S-methyltransferase, ATase superfamily [Psychroflexus torquis ATCC 700755] | COG3695 | K | 100.0	K
CP003879.1	Prodigal	2520846	2524250	+	00	336172351 | hypothetical protein [Lacinutrix sp. 5H-3-7-4] | COG5448 | S | 51.2	S
CP003879.1	Prodigal	2524247	2525767	-	00	408491497 | membrane-bound lytic murein transglycosylase MltD-like protein [Psychroflexus torquis ATCC 700755] | COG1388 | M | 100.0	M
CP003879.1	Prodigal	2525908	2526951	+	00	408491498 | iron-sulfur binding ferredoxin-NADPH reductase PaaE-like protein [Psychroflexus torquis ATCC 700755] | COG1018 | C | 100.0	C
CP003879.1	Prodigal	2527814	2528467	+	00	408491500 | Fe or Mn-dependent transcriptional regulator, TroR family [Psychroflexus torquis ATCC 700755] | COG1321 | K | 100.0	K
CP003879.1	Prodigal	2528469	2529290	+	00	408491501 | divalent metal cation transporter, putative [Psychroflexus torquis ATCC 700755] | COG0428 | P | 100.0	P
CP003879.1	Prodigal	2529339	2529773	+	00	#	#
CP003879.1	Prodigal	2529775	2530374	-	00	408491503 | lipoprotein signal peptidase LspA [Psychroflexus torquis ATCC 700755] | COG0597 | MU | 100.0	MU
CP003879.1	Prodigal	2530466	2530657	+	00	#	#
CP003879.1	Prodigal	2531032	2532552	+	00	#	#
CP003879.1	Prodigal	2532988	2533578	-	00	#	#
CP003879.1	Prodigal	2533582	2536563	+	00	#	#
CP003879.1	Prodigal	2536636	2537748	+	00	408491508 | FAD-dependent amino compound oxidase [Psychroflexus torquis ATCC 700755] | COG0665 | E | 100.0	E
CP003879.1	Prodigal	2538026	2538739	-	00	408491509 | vacuolar Fe2+/Mn2+ uptake transporter Ccc1/Vit1-like protein [Psychroflexus torquis ATCC 700755] | COG1814 | P | 100.0	P
CP003879.1	Prodigal	2539136	2539525	+	00	#	#
CP003879.1	Prodigal	2539550	2539930	-	00	#	#
CP003879.1	Prodigal	2540193	2540627	-	00	408491511 | transcriptional regulator, AsnC family Lrp-like protein [Psychroflexus torquis ATCC 700755] | COG1522 | K | 100.0	K
CP003879.1	Prodigal	2540753	2541469	+	00	408491512 | sulfur compound export membrane protein TauE-like protein [Psychroflexus torquis ATCC 700755] | COG0730 | S | 100.0	S
CP003879.1	Prodigal	2545356	2546648	+	00	408491513 | transposon associated integrase [Psychroflexus torquis ATCC 700755] | COG4974 | L | 100.0	L
CP003879.1	Prodigal	2546728	2546952	+	00	#	#
CP003879.1	Prodigal	2546936	2547970	-	00	408490526 | transposase [Psychroflexus torquis ATCC 700755] | COG3415 | X | 100.0	X
CP003879.1	Prodigal	2548336	2548866	+	00	#	#
CP003879.1	Prodigal	2549410	2549568	-	00	#	#
CP003879.1	Prodigal	2549540	2550871	-	00	408491517 | ADP-ribosylglycohydrolase [Psychroflexus torquis ATCC 700755] | COG1397 | O | 100.0	O
CP003879.1	Prodigal	2551641	2551751	-	00	#	#
CP003879.1	Prodigal	2551736	2551942	-	00	#	#
CP003879.1	Prodigal	2551953	2552159	-	00	#	#
CP003879.1	Prodigal	2552170	2552595	-	00	#	#
CP003879.1	Prodigal	2552601	2552990	-	00	#	#
CP003879.1	Prodigal	2553125	2553613	-	00	#	#
CP003879.1	Prodigal	2553625	2553753	-	00	#	#
CP003879.1	Prodigal	2553849	2554139	-	00	#	#
CP003879.1	Prodigal	2554255	2555601	-	00	408491526 | transposase, IS116/IS110/IS902 family [Psychroflexus torquis ATCC 700755] | COG3547 | X | 100.0	X
CP003879.1	Prodigal	2556124	2556465	-	00	#	#
CP003879.1	Prodigal	2556477	2556899	-	00	#	#
CP003879.1	Prodigal	2557211	2557816	+	00	408491530 | serine site-specific pecific resolvase [Psychroflexus torquis ATCC 700755] | COG1961 | L | 100.0	L
CP003879.1	Prodigal	2557835	2558485	-	00	#	#
CP003879.1	Prodigal	2558970	2560352	-	00	#	#
CP003879.1	Prodigal	2560625	2560756	+	00	#	#
CP003879.1	Prodigal	2560737	2561318	-	00	#	#
CP003879.1	Prodigal	2561734	2564358	-	00	408491535 | type III restriction-modification system DNA endonuclease subunit [Psychroflexus torquis ATCC 700755] | COG3421 | S | 100.0	S
CP003879.1	Prodigal	2564358	2566316	-	00	408491536 | type III restriction-modification system methylation subunit [Psychroflexus torquis ATCC 700755] | COG2189 | L | 100.0	L
CP003879.1	Prodigal	2566317	2566520	-	00	408491537 | transcriptional regulator, HTH_XRE superfamily [Psychroflexus torquis ATCC 700755] | COG1476 | K | 100.0	K
CP003879.1	Prodigal	2567544	2568311	+	00	#	#
CP003879.1	Prodigal	2568911	2570164	+	00	408491539 | retron-type reverse transcriptase [Psychroflexus torquis ATCC 700755] | COG3344 | X | 100.0	X
CP003879.1	Prodigal	2570240	2572234	-	00	408491540 | nuclease-related protein containing a NERD domain [Psychroflexus torquis ATCC 700755] | COG0210 | L | 100.0	L
CP003879.1	Prodigal	2573146	2573460	-	00	#	#
CP003879.1	Prodigal	2573787	2573900	-	00	#	#
CP003879.1	Prodigal	2573897	2574244	-	00	#	#
CP003879.1	Prodigal	2574719	2576056	+	00	#	#
CP003879.1	Prodigal	2576683	2577813	-	00	#	#
CP003879.1	Prodigal	2578794	2579003	-	00	#	#
CP003879.1	Prodigal	2578993	2579376	-	00	#	#
CP003879.1	Prodigal	2579369	2579782	-	00	#	#
CP003879.1	Prodigal	2580562	2580903	-	00	#	#
CP003879.1	Prodigal	2580900	2581244	-	00	#	#
CP003879.1	Prodigal	2581241	2581510	-	00	#	#
CP003879.1	Prodigal	2581495	2581797	-	00	#	#
CP003879.1	Prodigal	2581835	2582104	-	00	#	#
CP003879.1	Prodigal	2582211	2582510	-	00	#	#
CP003879.1	Prodigal	2582821	2583018	+	00	#	#
CP003879.1	Prodigal	2583031	2583255	+	00	#	#
CP003879.1	Prodigal	2583288	2584070	+	00	#	#
CP003879.1	Prodigal	2584476	2585624	-	00	#	#
CP003879.1	Prodigal	2585854	2586891	-	00	#	#
CP003879.1	Prodigal	2587290	2587559	+	00	#	#
CP003879.1	Prodigal	2588268	2588573	-	00	408491560 | thioredoxin, TRX family [Psychroflexus torquis ATCC 700755] | COG0526 | O | 100.0	O
CP003879.1	Prodigal	2588626	2592090	-	00	408491561 | cation/multidrug efflux protein, AcrB family [Psychroflexus torquis ATCC 700755] | COG0841 | V | 100.0	V
CP003879.1	Prodigal	2592094	2593269	-	00	408491562 | cation/multidrug efflux membrane fusion protein, AcrA family [Psychroflexus torquis ATCC 700755] | COG0845 | MV | 100.0	MV
CP003879.1	Prodigal	2593274	2594641	-	00	408491563 | outer membrane efflux protein TolC [Psychroflexus torquis ATCC 700755] | COG1538 | M | 100.0	M
CP003879.1	Prodigal	2594638	2595243	-	00	408491564 | transcriptional regulator, TetR family [Psychroflexus torquis ATCC 700755] | COG1309 | K | 100.0	K
CP003879.1	Prodigal	2595512	2596144	-	00	408491565 | two-component system response regulator with a DNA-binding domain, LuxR family [Psychroflexus torquis ATCC 700755] | COG2197 | TK | 100.0	TK
CP003879.1	Prodigal	2596242	2599280	-	00	408491566 | two-component system sensor with a ligand-binding domain [Psychroflexus torquis ATCC 700755] | COG4585 | T | 99.9	T
CP003879.1	Prodigal	2599437	2600369	+	00	408491567 | aldehyde/flavonoid reductase, NADB_Rossmann superfamily [Psychroflexus torquis ATCC 700755] | COG0451 | M | 100.0	M
CP003879.1	Prodigal	2600405	2601163	+	00	408491568 | NTF2_like superfamily protein [Psychroflexus torquis ATCC 700755] | COG3631 | R | 100.0	R
CP003879.1	Prodigal	2601238	2601402	+	00	#	#
CP003879.1	Prodigal	2601581	2602330	+	00	#	#
CP003879.1	Prodigal	2602385	2604121	+	00	408491571 | metallo-dependent hydrolase with a NTF2_like superfamily domain [Psychroflexus torquis ATCC 700755] | COG4538 | S | 100.0	S
CP003879.1	Prodigal	2604181	2606355	+	00	408491572 | serine protease, peptidase S9 family [Psychroflexus torquis ATCC 700755] | COG1770 | E | 100.0	E
CP003879.1	Prodigal	2606808	2607308	+	00	408491573 | hypothetical protein P700755_002420 [Psychroflexus torquis ATCC 700755] | COG4319 | R | 100.0	R
CP003879.1	Prodigal	2607466	2608359	-	00	#	#
CP003879.1	Prodigal	2608457	2608753	+	00	#	#
CP003879.1	Prodigal	2609903	2613340	+	00	#	#
CP003879.1	Prodigal	2613733	2614176	-	00	#	#
CP003879.1	Prodigal	2614492	2615187	+	00	#	#
CP003879.1	Prodigal	2615184	2615330	+	00	#	#
CP003879.1	Prodigal	2617098	2617226	+	00	#	#
CP003879.1	Prodigal	2617210	2617962	+	00	#	#
CP003879.1	Prodigal	2618135	2619925	+	00	#	#
CP003879.1	Prodigal	2620597	2621715	-	00	#	#
CP003879.1	Prodigal	2624008	2625159	-	00	408491582 | TPR repeat domain superfamily protein [Psychroflexus torquis ATCC 700755] | COG0457 | R | 100.0	R
CP003879.1	Prodigal	2625149	2626765	-	00	408491583 | transmembrane penicillinase antirepressor BlaR-like protein [Psychroflexus torquis ATCC 700755] | COG4219 | T | 100.0	T
CP003879.1	Prodigal	2626765	2627127	-	00	408491584 | penicillinase transcriptional repressor BlaI [Psychroflexus torquis ATCC 700755] | COG3682 | K | 100.0	K
CP003879.1	Prodigal	2627246	2628040	+	00	408491585 | phenazine biosynthesis-like protein PhzC/PhzF [Psychroflexus torquis ATCC 700755] | COG0384 | R | 100.0	R
CP003879.1	Prodigal	2628031	2628381	-	00	#	#
CP003879.1	Prodigal	2628382	2629356	-	00	408491587 | dimethylallyltransferase/farnesyldiphosphate synthase IspA [Psychroflexus torquis ATCC 700755] | COG0142 | H | 100.0	H
CP003879.1	Prodigal	2629468	2632362	+	00	408491588 | 2-oxoglutarate dehydrogenase complex, E1 component SucA [Psychroflexus torquis ATCC 700755] | COG0567 | C | 100.0	C
CP003879.1	Prodigal	2632393	2633661	+	00	408491589 | 2-oxoglutarate dehydrogenase complex, dihydrolipoamide succinyltransferase E2 component SucB [Psychroflexus torquis ATCC 700755] | COG0508 | C | 100.0	C
CP003879.1	Prodigal	2633948	2634229	+	00	#	#
CP003879.1	Prodigal	2634499	2634675	+	00	#	#
CP003879.1	Prodigal	2634934	2635431	+	00	408491592 | antitoxin component of toxin-antitoxin system, putative [Psychroflexus torquis ATCC 700755] | COG5642 | S | 100.0	S
CP003879.1	Prodigal	2635431	2635898	+	00	408491593 | RES superfamily protein [Psychroflexus torquis ATCC 700755] | COG5654 | S | 100.0	S
CP003879.1	Prodigal	2635964	2636401	-	00	332292395 | hypothetical protein Krodi_1753 [Krokinobacter sp. 4H-3-7-5] | COG3577 | R | 61.4	R
CP003879.1	Prodigal	2636453	2637220	+	00	408491595 | Mg-dependent deoxyribonuclease TatD [Psychroflexus torquis ATCC 700755] | COG0084 | N | 100.0	N
CP003879.1	Prodigal	2637171	2638253	+	00	408491596 | L-asparaginase AnsA [Psychroflexus torquis ATCC 700755] | COG0252 | JU | 100.0	JU
CP003879.1	Prodigal	2638481	2639269	+	00	408491597 | TonB-system energizer proton channel protein TolQ/ExbB-like protein [Psychroflexus torquis ATCC 700755] | COG0811 | U | 100.0	U
CP003879.1	Prodigal	2639275	2639709	+	00	#	#
CP003879.1	Prodigal	2639712	2640317	+	00	408491599 | TonB-dependent biopolymer transport ExbD protein [Psychroflexus torquis ATCC 700755] | COG0848 | U | 100.0	U
CP003879.1	Prodigal	2640351	2640833	+	00	408491600 | TonB-dependent biopolymer transport ExbD protein [Psychroflexus torquis ATCC 700755] | COG0848 | U | 100.0	U
CP003879.1	Prodigal	2640930	2641628	+	00	#	#
CP003879.1	Prodigal	2641629	2642243	-	00	#	#
CP003879.1	Prodigal	2642240	2643688	-	00	408491603 | RNA polymerase sigma-54 factor RpoN [Psychroflexus torquis ATCC 700755] | COG1508 | K | 100.0	K
CP003879.1	Prodigal	2643772	2644680	-	00	408491604 | ribosomal large subunit pseudouridine synthase RluA [Psychroflexus torquis ATCC 700755] | COG0564 | J | 100.0	J
CP003879.1	Prodigal	2644637	2646079	-	00	408491605 | asparaginyl-tRNA synthetase AsnS [Psychroflexus torquis ATCC 700755] | COG0017 | J | 100.0	J
CP003879.1	Prodigal	2646260	2646493	+	00	408491606 | ferrous iron-binding transport protein FeoA [Psychroflexus torquis ATCC 700755] | COG1918 | P | 100.0	P
CP003879.1	Prodigal	2646486	2648588	+	00	408491607 | ferrous iron transporter protein B FeoB [Psychroflexus torquis ATCC 700755] | COG0370 | P | 100.0	P
CP003879.1	Prodigal	2648596	2648724	+	00	#	#
CP003879.1	Prodigal	2648721	2649287	-	00	408491608 | 5-formyltetrahydrofolate cyclo-ligase [Psychroflexus torquis ATCC 700755] | COG0212 | H | 100.0	H
CP003879.1	Prodigal	2649280	2650260	-	00	408491609 | succinylglutamate desuccinylase/aspartoacylase family protein AstE/AspA [Psychroflexus torquis ATCC 700755] | COG3608 | R | 100.0	R
CP003879.1	Prodigal	2650260	2651132	-	00	408491610 | ribosomal protein S6 modification protein [Psychroflexus torquis ATCC 700755] | COG0189 | HJ | 100.0	HJ
CP003879.1	Prodigal	2651122	2651553	-	00	408491611 | Zn protease superfamily protein [Psychroflexus torquis ATCC 700755] | COG4067 | S | 100.0	S
CP003879.1	Prodigal	2651632	2652060	+	00	#	#
CP003879.1	Prodigal	2652057	2653145	-	00	408491613 | fructose-1,6-bisphosphatase, type I Fbp [Psychroflexus torquis ATCC 700755] | COG0158 | G | 100.0	G
CP003879.1	Prodigal	2653202	2653675	+	00	408491614 | N-acetyltransferase, NAT_SF superfamily [Psychroflexus torquis ATCC 700755] | COG0456 | J | 100.0	J
CP003879.1	Prodigal	2653680	2654930	+	00	408491615 | bifunctional aspartokinase/homoserine dehydrogenase LysC/ThrA [Psychroflexus torquis ATCC 700755] | COG0527 | E | 100.0	E
CP003879.1	Prodigal	2654930	2655925	+	00	408491616 | membrane-bound metal-dependent hydrolase [Psychroflexus torquis ATCC 700755] | COG1988 | R | 100.0	R
CP003879.1	Prodigal	2655922	2656635	-	00	#	#
CP003879.1	Prodigal	2656889	2657152	+	00	#	#
CP003879.1	Prodigal	2657139	2658497	-	00	#	#
CP003879.1	Prodigal	2658497	2659963	-	00	408491620 | glycosyltransferase, GTA_Type superfamily [Psychroflexus torquis ATCC 700755] | COG1215 | N | 100.0	N
CP003879.1	Prodigal	2659960	2660643	-	00	408491621 | UDP-glucose:dolichyl-phosphate glucosyltransferase [Psychroflexus torquis ATCC 700755] | COG1215 | N | 100.0	N
CP003879.1	Prodigal	2660886	2661365	+	00	408491622 | RNA polymerase sigma factor, sigma70 family SigK-like protein [Psychroflexus torquis ATCC 700755] | COG1595 | K | 100.0	K
CP003879.1	Prodigal	2661415	2662206	+	00	#	#
